FOVId,ge_wellID,well_position,fov_path,microscope,image_date,probe488,probe546,probe647,plate_name,cell_line,cell_age,notes
921,97,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 30,3i,2019-08-07,,HPRT1-B1,COL2A1-B4,5500000013,AICS-75,18,
922,97,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,3i,2019-08-07,,HPRT1-B1,COL2A1-B4,5500000013,AICS-75,18,
923,97,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 5,3i,2019-08-07,,HPRT1-B1,COL2A1-B4,5500000013,AICS-75,18,
924,97,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 6,3i,2019-08-07,,HPRT1-B1,COL2A1-B4,5500000013,AICS-75,18,
925,97,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 7,3i,2019-08-07,,HPRT1-B1,COL2A1-B4,5500000013,AICS-75,18,
926,97,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 8,3i,2019-08-07,,HPRT1-B1,COL2A1-B4,5500000013,AICS-75,18,
927,97,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 9,3i,2019-08-07,,HPRT1-B1,COL2A1-B4,5500000013,AICS-75,18,
928,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 1,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
929,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 10,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
930,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 11,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
931,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 12,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
932,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 13,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
933,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 14,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
934,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 15,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
935,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 16,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
936,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 17,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
937,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 18,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
938,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 19,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
939,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 2,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
940,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 20,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
941,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 21,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
942,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 22,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
943,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 23,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
944,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 24,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
945,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 25,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
946,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 26,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
947,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 27,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
948,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 28,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
949,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 29,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
950,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 3,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
951,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 30,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
952,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 4,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
953,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 5,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
954,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 6,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
955,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 7,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
956,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 8,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
957,98,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B3 [144] Montage - 9,3i,2019-08-07,,MYH6-B1,MYH7-B4,5500000013,AICS-75,18,
958,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 1,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
959,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 10,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
960,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 11,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
961,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 12,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
962,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 13,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
963,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 14,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
964,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 15,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
965,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 16,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
966,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 17,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
967,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 18,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
968,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 19,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
969,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 2,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
970,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 20,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
971,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 21,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
972,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 22,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
973,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 23,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
974,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 24,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
975,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 25,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
976,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 26,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
977,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 27,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
978,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 28,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
979,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 29,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
980,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 3,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
981,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 30,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
982,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 4,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
983,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 5,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
984,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 6,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
985,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 7,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
986,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 8,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
987,99,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B4 [144] Montage - 9,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
988,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 1,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
989,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 10,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
990,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 11,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
991,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 12,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
992,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 13,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
993,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 14,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
994,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 15,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
995,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 16,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
996,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 17,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
997,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 18,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
998,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 19,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
999,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 2,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1000,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 20,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1001,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 21,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1002,100,B5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 22,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
