fov_path,Microscope,channel488,channel546,channel647,plate_name,Cell line,Cell age
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 17,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 18,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 19,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 2,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 20,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 21,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 22,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 23,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 24,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 25,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 26,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 27,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 28,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 29,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 3,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 30,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200107/ometiff_exports/20200107_M01_001_Capture 2 - Capture 1 - B2 [144] Montage - 31,3i1,,NKX2-5-B3,CNTN5-B5,5500000172,AICS-75,18
