,fov_id,original_fov_location,rescaled_2D_fov_tiff_path,cell_label_value,rescaled_2D_single_cell_tiff_path,single_cell_id,score
205,1412,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4,rescaled_2D_fov_tiff_path/aead857f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,9,rescaled_2D_single_cell_tiff_path/dce795e4_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell9.ome.tiff,dce795e4_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell9.ome.tiff,
206,1412,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4,rescaled_2D_fov_tiff_path/aead857f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,10,rescaled_2D_single_cell_tiff_path/da141bcf_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell10.ome.tiff,da141bcf_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell10.ome.tiff,
207,1412,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4,rescaled_2D_fov_tiff_path/aead857f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,11,rescaled_2D_single_cell_tiff_path/9d159389_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell11.ome.tiff,9d159389_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell11.ome.tiff,
208,1412,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4,rescaled_2D_fov_tiff_path/aead857f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,12,rescaled_2D_single_cell_tiff_path/d0cc29e3_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell12.ome.tiff,d0cc29e3_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell12.ome.tiff,
209,1412,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4,rescaled_2D_fov_tiff_path/aead857f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,13,rescaled_2D_single_cell_tiff_path/cc688c9a_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell13.ome.tiff,cc688c9a_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell13.ome.tiff,
210,1412,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4,rescaled_2D_fov_tiff_path/aead857f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,14,rescaled_2D_single_cell_tiff_path/1f52d71a_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell14.ome.tiff,1f52d71a_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell14.ome.tiff,
211,1412,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4,rescaled_2D_fov_tiff_path/aead857f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,15,rescaled_2D_single_cell_tiff_path/5d072e0d_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell15.ome.tiff,5d072e0d_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell15.ome.tiff,
212,1412,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4,rescaled_2D_fov_tiff_path/aead857f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,16,rescaled_2D_single_cell_tiff_path/e57ee9ae_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell16.ome.tiff,e57ee9ae_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 4_C0_annotations_corrected_rescaled_cell16.ome.tiff,
213,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/9fd26c30_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell1.ome.tiff,9fd26c30_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell1.ome.tiff,
214,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/8aed8d8b_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell2.ome.tiff,8aed8d8b_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell2.ome.tiff,
215,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/665e3bb2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell3.ome.tiff,665e3bb2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell3.ome.tiff,
216,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/96b460df_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell4.ome.tiff,96b460df_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell4.ome.tiff,
217,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/345d2eda_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell5.ome.tiff,345d2eda_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell5.ome.tiff,
218,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/832e9e33_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell6.ome.tiff,832e9e33_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell6.ome.tiff,
219,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/e3301707_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell7.ome.tiff,e3301707_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell7.ome.tiff,
220,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,8,rescaled_2D_single_cell_tiff_path/afbf9577_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell8.ome.tiff,afbf9577_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell8.ome.tiff,
221,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,9,rescaled_2D_single_cell_tiff_path/b618b301_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell9.ome.tiff,b618b301_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell9.ome.tiff,
222,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,10,rescaled_2D_single_cell_tiff_path/5a252336_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell10.ome.tiff,5a252336_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell10.ome.tiff,
223,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,11,rescaled_2D_single_cell_tiff_path/dbaa9ed5_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell11.ome.tiff,dbaa9ed5_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell11.ome.tiff,
224,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,12,rescaled_2D_single_cell_tiff_path/18a1f8d9_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell12.ome.tiff,18a1f8d9_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell12.ome.tiff,
225,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,13,rescaled_2D_single_cell_tiff_path/c9d7396f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell13.ome.tiff,c9d7396f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell13.ome.tiff,
226,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,14,rescaled_2D_single_cell_tiff_path/0d7c1611_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell14.ome.tiff,0d7c1611_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell14.ome.tiff,
227,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,15,rescaled_2D_single_cell_tiff_path/ef82ebc2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell15.ome.tiff,ef82ebc2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell15.ome.tiff,
228,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,16,rescaled_2D_single_cell_tiff_path/a0ecd1a1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell16.ome.tiff,a0ecd1a1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell16.ome.tiff,
229,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,17,rescaled_2D_single_cell_tiff_path/75e6ae3f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell17.ome.tiff,75e6ae3f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell17.ome.tiff,
230,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,18,rescaled_2D_single_cell_tiff_path/1bbc9824_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell18.ome.tiff,1bbc9824_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell18.ome.tiff,
231,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,19,rescaled_2D_single_cell_tiff_path/eb054ab1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell19.ome.tiff,eb054ab1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell19.ome.tiff,
232,1413,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5,rescaled_2D_fov_tiff_path/29f4c1a2_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled.ome.tiff,20,rescaled_2D_single_cell_tiff_path/43e61208_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell20.ome.tiff,43e61208_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 5_C0_annotations_corrected_rescaled_cell20.ome.tiff,
233,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/62e037ac_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell1.ome.tiff,62e037ac_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell1.ome.tiff,
234,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/2c0f319e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell2.ome.tiff,2c0f319e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell2.ome.tiff,
235,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/6d27116a_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell3.ome.tiff,6d27116a_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell3.ome.tiff,
236,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/86cfb1bd_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell4.ome.tiff,86cfb1bd_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell4.ome.tiff,
237,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/0f1b632e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell5.ome.tiff,0f1b632e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell5.ome.tiff,
238,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/0840e386_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell6.ome.tiff,0840e386_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell6.ome.tiff,
239,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/476a621e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell7.ome.tiff,476a621e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell7.ome.tiff,
240,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,8,rescaled_2D_single_cell_tiff_path/4cb01e24_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell8.ome.tiff,4cb01e24_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell8.ome.tiff,
241,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,9,rescaled_2D_single_cell_tiff_path/e9a8f963_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell9.ome.tiff,e9a8f963_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell9.ome.tiff,
242,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,10,rescaled_2D_single_cell_tiff_path/4ccd659f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell10.ome.tiff,4ccd659f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell10.ome.tiff,
243,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,11,rescaled_2D_single_cell_tiff_path/e515868b_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell11.ome.tiff,e515868b_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell11.ome.tiff,
244,1414,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6,rescaled_2D_fov_tiff_path/4c2833c6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled.ome.tiff,12,rescaled_2D_single_cell_tiff_path/882c0206_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell12.ome.tiff,882c0206_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 6_C0_annotations_corrected_rescaled_cell12.ome.tiff,
245,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/f0a2a367_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell1.ome.tiff,f0a2a367_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell1.ome.tiff,
246,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/cc8da561_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell2.ome.tiff,cc8da561_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell2.ome.tiff,
