,fov_id,original_fov_location,rescaled_2D_fov_tiff_path,cell_label_value,rescaled_2D_single_cell_tiff_path,single_cell_id,score
0,3006,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1,rescaled_2D_fov_tiff_path/ee81edb9_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/a0d817ca_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled_cell1.ome.tiff,a0d817ca_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled_cell1.ome.tiff,
1,3006,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1,rescaled_2D_fov_tiff_path/ee81edb9_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/b55dc645_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled_cell2.ome.tiff,b55dc645_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled_cell2.ome.tiff,
2,3006,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1,rescaled_2D_fov_tiff_path/ee81edb9_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/8467f63f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled_cell3.ome.tiff,8467f63f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled_cell3.ome.tiff,
3,3006,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1,rescaled_2D_fov_tiff_path/ee81edb9_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/8f502b09_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled_cell4.ome.tiff,8f502b09_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 1_C0_annotations_corrected_rescaled_cell4.ome.tiff,
4,3007,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10,rescaled_2D_fov_tiff_path/c47023b7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/372b7998_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell1.ome.tiff,372b7998_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell1.ome.tiff,
5,3007,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10,rescaled_2D_fov_tiff_path/c47023b7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/1a51d0e1_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell2.ome.tiff,1a51d0e1_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell2.ome.tiff,
6,3007,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10,rescaled_2D_fov_tiff_path/c47023b7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/efea6771_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell3.ome.tiff,efea6771_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell3.ome.tiff,
7,3007,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10,rescaled_2D_fov_tiff_path/c47023b7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/61fd3092_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell4.ome.tiff,61fd3092_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell4.ome.tiff,
8,3007,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10,rescaled_2D_fov_tiff_path/c47023b7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/79feb5b6_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell5.ome.tiff,79feb5b6_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell5.ome.tiff,
9,3007,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10,rescaled_2D_fov_tiff_path/c47023b7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/af74f74a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell6.ome.tiff,af74f74a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell6.ome.tiff,
10,3007,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10,rescaled_2D_fov_tiff_path/c47023b7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/b60760be_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell7.ome.tiff,b60760be_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10_C0_annotations_corrected_rescaled_cell7.ome.tiff,
11,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/d4a8993b_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell1.ome.tiff,d4a8993b_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell1.ome.tiff,
12,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/de9303a2_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell2.ome.tiff,de9303a2_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell2.ome.tiff,
13,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/43955d75_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell3.ome.tiff,43955d75_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell3.ome.tiff,
14,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/153519ab_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell4.ome.tiff,153519ab_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell4.ome.tiff,
15,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/431795e7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell5.ome.tiff,431795e7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell5.ome.tiff,
16,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/7603131a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell6.ome.tiff,7603131a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell6.ome.tiff,
17,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/5c7619ea_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell7.ome.tiff,5c7619ea_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell7.ome.tiff,
18,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,8,rescaled_2D_single_cell_tiff_path/ae4c45db_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell8.ome.tiff,ae4c45db_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell8.ome.tiff,
19,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,9,rescaled_2D_single_cell_tiff_path/bf58335f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell9.ome.tiff,bf58335f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell9.ome.tiff,
20,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,10,rescaled_2D_single_cell_tiff_path/eefed479_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell10.ome.tiff,eefed479_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell10.ome.tiff,
21,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,11,rescaled_2D_single_cell_tiff_path/3d9416f2_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell11.ome.tiff,3d9416f2_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell11.ome.tiff,
22,3008,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11,rescaled_2D_fov_tiff_path/2fb1c42a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled.ome.tiff,12,rescaled_2D_single_cell_tiff_path/a282bc15_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell12.ome.tiff,a282bc15_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11_C0_annotations_corrected_rescaled_cell12.ome.tiff,
23,3009,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12,rescaled_2D_fov_tiff_path/69faabdc_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/6b9b322f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12_C0_annotations_corrected_rescaled_cell1.ome.tiff,6b9b322f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12_C0_annotations_corrected_rescaled_cell1.ome.tiff,
24,3009,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12,rescaled_2D_fov_tiff_path/69faabdc_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/087ca4f3_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12_C0_annotations_corrected_rescaled_cell2.ome.tiff,087ca4f3_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12_C0_annotations_corrected_rescaled_cell2.ome.tiff,
25,3009,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12,rescaled_2D_fov_tiff_path/69faabdc_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/b4765c51_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12_C0_annotations_corrected_rescaled_cell3.ome.tiff,b4765c51_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12_C0_annotations_corrected_rescaled_cell3.ome.tiff,
26,3010,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13,rescaled_2D_fov_tiff_path/b501857f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/e94a71bf_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell1.ome.tiff,e94a71bf_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell1.ome.tiff,
27,3010,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13,rescaled_2D_fov_tiff_path/b501857f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/dfe1e8b3_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell2.ome.tiff,dfe1e8b3_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell2.ome.tiff,
28,3010,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13,rescaled_2D_fov_tiff_path/b501857f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/b7b23c63_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell3.ome.tiff,b7b23c63_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell3.ome.tiff,
29,3010,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13,rescaled_2D_fov_tiff_path/b501857f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/e645a622_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell4.ome.tiff,e645a622_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell4.ome.tiff,
30,3010,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13,rescaled_2D_fov_tiff_path/b501857f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/d687989b_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell5.ome.tiff,d687989b_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell5.ome.tiff,
31,3010,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13,rescaled_2D_fov_tiff_path/b501857f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/1eff35a7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell6.ome.tiff,1eff35a7_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell6.ome.tiff,
32,3010,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13,rescaled_2D_fov_tiff_path/b501857f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/97227669_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell7.ome.tiff,97227669_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell7.ome.tiff,
33,3010,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13,rescaled_2D_fov_tiff_path/b501857f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled.ome.tiff,8,rescaled_2D_single_cell_tiff_path/7ed23aaf_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell8.ome.tiff,7ed23aaf_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell8.ome.tiff,
34,3010,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13,rescaled_2D_fov_tiff_path/b501857f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled.ome.tiff,9,rescaled_2D_single_cell_tiff_path/2f13e88c_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell9.ome.tiff,2f13e88c_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13_C0_annotations_corrected_rescaled_cell9.ome.tiff,
35,3011,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14,rescaled_2D_fov_tiff_path/72b80fbf_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/ebab428f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell1.ome.tiff,ebab428f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell1.ome.tiff,
36,3011,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14,rescaled_2D_fov_tiff_path/72b80fbf_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/2f5ac542_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell2.ome.tiff,2f5ac542_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell2.ome.tiff,
37,3011,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14,rescaled_2D_fov_tiff_path/72b80fbf_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/2cff73f8_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell3.ome.tiff,2cff73f8_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell3.ome.tiff,
38,3011,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14,rescaled_2D_fov_tiff_path/72b80fbf_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/7e4a908a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell4.ome.tiff,7e4a908a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell4.ome.tiff,
39,3011,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14,rescaled_2D_fov_tiff_path/72b80fbf_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/3dc8d61f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell5.ome.tiff,3dc8d61f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell5.ome.tiff,
40,3011,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14,rescaled_2D_fov_tiff_path/72b80fbf_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/3e6798f6_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell6.ome.tiff,3e6798f6_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14_C0_annotations_corrected_rescaled_cell6.ome.tiff,
41,3012,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 15,rescaled_2D_fov_tiff_path/f9eebb58_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/95864cb6_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C0_annotations_corrected_rescaled_cell1.ome.tiff,95864cb6_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C0_annotations_corrected_rescaled_cell1.ome.tiff,
42,3012,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 15,rescaled_2D_fov_tiff_path/f9eebb58_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/32a0b7c5_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C0_annotations_corrected_rescaled_cell2.ome.tiff,32a0b7c5_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C0_annotations_corrected_rescaled_cell2.ome.tiff,
