FOVId,cell_num,file_name,file_base,probe_561_loc_score,probe_638_loc_score
970,7,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P20_B4_annotations_corrected,,
970,8,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P20_B4_annotations_corrected,,
970,9,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P20_B4_annotations_corrected,,
970,10,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P20_B4_annotations_corrected,,
970,11,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S1_P20_B4_annotations_corrected,,
970,12,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S1_P20_B4_annotations_corrected,,
970,13,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S1_P20_B4_annotations_corrected,,
971,1,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,2,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,3,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,4,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,5,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,6,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,7,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,8,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,9,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,10,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,11,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,12,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,13,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,14,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell14.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
971,15,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell15.jpg,5500000013_63X_20190807_S1_P21_B4_annotations_corrected,,
972,1,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P22_B4_annotations_corrected,,
972,2,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P22_B4_annotations_corrected,,
972,3,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P22_B4_annotations_corrected,,
972,4,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P22_B4_annotations_corrected,,
972,5,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P22_B4_annotations_corrected,,
972,6,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P22_B4_annotations_corrected,,
972,7,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P22_B4_annotations_corrected,,
972,8,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P22_B4_annotations_corrected,,
972,9,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P22_B4_annotations_corrected,,
972,10,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P22_B4_annotations_corrected,,
973,1,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
973,2,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
973,3,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
973,4,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
973,5,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
973,6,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
973,7,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
973,8,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
973,9,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
973,10,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
973,11,5500000013_63X_20190807_S1_P23_B4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S1_P23_B4_annotations_corrected,,
974,1,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,2,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,3,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,4,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,5,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,6,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,7,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,8,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,9,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,10,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,11,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,12,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,13,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,14,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell14.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,15,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell15.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,16,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell16.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
974,17,5500000013_63X_20190807_S1_P24_B4_annotations_corrected.Actn2_cell17.jpg,5500000013_63X_20190807_S1_P24_B4_annotations_corrected,,
975,1,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,2,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,3,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,4,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,5,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,6,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,7,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,8,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,9,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,10,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,11,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,12,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
975,13,5500000013_63X_20190807_S1_P25_B4_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S1_P25_B4_annotations_corrected,,
976,1,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,2,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,3,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,4,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,5,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,6,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,7,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,8,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,9,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,10,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,11,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,12,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
976,13,5500000013_63X_20190807_S1_P26_B4_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S1_P26_B4_annotations_corrected,,
977,1,5500000013_63X_20190807_S1_P27_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P27_B4_annotations_corrected,,
977,2,5500000013_63X_20190807_S1_P27_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P27_B4_annotations_corrected,,
977,3,5500000013_63X_20190807_S1_P27_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P27_B4_annotations_corrected,,
977,4,5500000013_63X_20190807_S1_P27_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P27_B4_annotations_corrected,,
977,5,5500000013_63X_20190807_S1_P27_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P27_B4_annotations_corrected,,
977,6,5500000013_63X_20190807_S1_P27_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P27_B4_annotations_corrected,,
977,7,5500000013_63X_20190807_S1_P27_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P27_B4_annotations_corrected,,
977,8,5500000013_63X_20190807_S1_P27_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P27_B4_annotations_corrected,,
977,9,5500000013_63X_20190807_S1_P27_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P27_B4_annotations_corrected,,
977,10,5500000013_63X_20190807_S1_P27_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P27_B4_annotations_corrected,,
978,1,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,2,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,3,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,4,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,5,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,6,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,7,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,8,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,9,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,10,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,11,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
978,12,5500000013_63X_20190807_S1_P28_B4_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S1_P28_B4_annotations_corrected,,
979,1,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,2,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,3,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,4,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,5,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,6,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,7,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,8,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,9,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,10,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,11,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,12,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,13,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
979,14,5500000013_63X_20190807_S1_P29_B4_annotations_corrected.Actn2_cell14.jpg,5500000013_63X_20190807_S1_P29_B4_annotations_corrected,,
980,1,5500000013_63X_20190807_S1_P3_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P3_B4_annotations_corrected,,
980,2,5500000013_63X_20190807_S1_P3_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P3_B4_annotations_corrected,,
980,3,5500000013_63X_20190807_S1_P3_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P3_B4_annotations_corrected,,
980,4,5500000013_63X_20190807_S1_P3_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P3_B4_annotations_corrected,,
980,5,5500000013_63X_20190807_S1_P3_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P3_B4_annotations_corrected,,
980,6,5500000013_63X_20190807_S1_P3_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P3_B4_annotations_corrected,,
980,7,5500000013_63X_20190807_S1_P3_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P3_B4_annotations_corrected,,
980,8,5500000013_63X_20190807_S1_P3_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P3_B4_annotations_corrected,,
980,9,5500000013_63X_20190807_S1_P3_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P3_B4_annotations_corrected,,
980,10,5500000013_63X_20190807_S1_P3_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P3_B4_annotations_corrected,,
981,1,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P30_B4_annotations_corrected,,
981,2,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P30_B4_annotations_corrected,,
981,3,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P30_B4_annotations_corrected,,
981,4,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P30_B4_annotations_corrected,,
981,5,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P30_B4_annotations_corrected,,
981,6,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P30_B4_annotations_corrected,,
981,7,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P30_B4_annotations_corrected,,
981,8,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P30_B4_annotations_corrected,,
982,1,5500000013_63X_20190807_S1_P4_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P4_B4_annotations_corrected,,
982,2,5500000013_63X_20190807_S1_P4_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P4_B4_annotations_corrected,,
982,3,5500000013_63X_20190807_S1_P4_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P4_B4_annotations_corrected,,
982,4,5500000013_63X_20190807_S1_P4_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P4_B4_annotations_corrected,,
982,5,5500000013_63X_20190807_S1_P4_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P4_B4_annotations_corrected,,
982,6,5500000013_63X_20190807_S1_P4_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P4_B4_annotations_corrected,,
982,7,5500000013_63X_20190807_S1_P4_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P4_B4_annotations_corrected,,
982,8,5500000013_63X_20190807_S1_P4_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P4_B4_annotations_corrected,,
983,1,5500000013_63X_20190807_S1_P5_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P5_B4_annotations_corrected,,
983,2,5500000013_63X_20190807_S1_P5_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P5_B4_annotations_corrected,,
983,3,5500000013_63X_20190807_S1_P5_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P5_B4_annotations_corrected,,
983,4,5500000013_63X_20190807_S1_P5_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P5_B4_annotations_corrected,,
983,5,5500000013_63X_20190807_S1_P5_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P5_B4_annotations_corrected,,
983,6,5500000013_63X_20190807_S1_P5_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P5_B4_annotations_corrected,,
984,1,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,2,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,3,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,4,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,5,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,6,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,7,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,8,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,9,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,10,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,11,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,12,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
984,13,5500000013_63X_20190807_S1_P6_B4_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S1_P6_B4_annotations_corrected,,
985,1,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,2,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,3,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,4,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,5,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,6,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,7,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,8,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,9,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,10,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,11,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,12,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,13,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
985,14,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell14.jpg,5500000013_63X_20190807_S1_P7_B4_annotations_corrected,,
