,cell_num,file_name,probe_561_loc_score,probe_638_loc_score
634,8,5500000013_63X_20190807_S1_P14_B4_annotations_corrected.Actn2_cell8.jpg,,
635,9,5500000013_63X_20190807_S1_P14_B4_annotations_corrected.Actn2_cell9.jpg,,
636,10,5500000013_63X_20190807_S1_P14_B4_annotations_corrected.Actn2_cell10.jpg,,
637,1,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell1.jpg,,
638,2,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell2.jpg,,
639,3,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell3.jpg,,
640,4,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell4.jpg,,
641,5,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell5.jpg,,
642,6,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell6.jpg,,
643,7,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell7.jpg,,
644,8,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell8.jpg,,
645,9,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell9.jpg,,
646,10,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell10.jpg,,
647,11,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell11.jpg,,
648,12,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell12.jpg,,
649,13,5500000013_63X_20190807_S1_P14_B5_annotations_corrected.Actn2_cell13.jpg,,
650,1,5500000013_63X_20190807_S1_P15_B2_annotations_corrected.Actn2_cell1.jpg,,
651,2,5500000013_63X_20190807_S1_P15_B2_annotations_corrected.Actn2_cell2.jpg,,
652,3,5500000013_63X_20190807_S1_P15_B2_annotations_corrected.Actn2_cell3.jpg,,
653,4,5500000013_63X_20190807_S1_P15_B2_annotations_corrected.Actn2_cell4.jpg,,
654,5,5500000013_63X_20190807_S1_P15_B2_annotations_corrected.Actn2_cell5.jpg,,
655,6,5500000013_63X_20190807_S1_P15_B2_annotations_corrected.Actn2_cell6.jpg,,
656,7,5500000013_63X_20190807_S1_P15_B2_annotations_corrected.Actn2_cell7.jpg,,
657,8,5500000013_63X_20190807_S1_P15_B2_annotations_corrected.Actn2_cell8.jpg,,
658,9,5500000013_63X_20190807_S1_P15_B2_annotations_corrected.Actn2_cell9.jpg,,
659,1,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell1.jpg,n,2
660,2,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell2.jpg,0,2
661,3,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell3.jpg,0,0
662,4,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell4.jpg,n,1
663,5,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell5.jpg,n,2
664,6,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell6.jpg,n,0
665,7,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell7.jpg,0,n
666,8,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell8.jpg,n,2
667,9,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell9.jpg,n,3
668,10,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell10.jpg,2,2
669,11,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell11.jpg,n,0
670,12,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell12.jpg,n,1
671,13,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell13.jpg,0,1
672,14,5500000013_63X_20190807_S1_P15_B3_annotations_corrected.Actn2_cell14.jpg,0,0
673,1,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell1.jpg,,
674,2,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell2.jpg,,
675,3,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell3.jpg,,
676,4,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell4.jpg,,
677,5,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell5.jpg,,
678,6,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell6.jpg,,
679,7,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell7.jpg,,
680,8,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell8.jpg,,
681,9,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell9.jpg,,
682,10,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell10.jpg,,
683,11,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell11.jpg,,
684,12,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell12.jpg,,
685,13,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell13.jpg,,
686,14,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell14.jpg,,
687,15,5500000013_63X_20190807_S1_P15_B4_annotations_corrected.Actn2_cell15.jpg,,
688,1,5500000013_63X_20190807_S1_P15_B5_annotations_corrected.Actn2_cell1.jpg,,
689,2,5500000013_63X_20190807_S1_P15_B5_annotations_corrected.Actn2_cell2.jpg,,
690,3,5500000013_63X_20190807_S1_P15_B5_annotations_corrected.Actn2_cell3.jpg,,
691,4,5500000013_63X_20190807_S1_P15_B5_annotations_corrected.Actn2_cell4.jpg,,
692,5,5500000013_63X_20190807_S1_P15_B5_annotations_corrected.Actn2_cell5.jpg,,
693,6,5500000013_63X_20190807_S1_P15_B5_annotations_corrected.Actn2_cell6.jpg,,
694,7,5500000013_63X_20190807_S1_P15_B5_annotations_corrected.Actn2_cell7.jpg,,
695,8,5500000013_63X_20190807_S1_P15_B5_annotations_corrected.Actn2_cell8.jpg,,
696,1,5500000013_63X_20190807_S1_P16_B2_annotations_corrected.Actn2_cell1.jpg,,
697,2,5500000013_63X_20190807_S1_P16_B2_annotations_corrected.Actn2_cell2.jpg,,
698,3,5500000013_63X_20190807_S1_P16_B2_annotations_corrected.Actn2_cell3.jpg,,
699,4,5500000013_63X_20190807_S1_P16_B2_annotations_corrected.Actn2_cell4.jpg,,
700,5,5500000013_63X_20190807_S1_P16_B2_annotations_corrected.Actn2_cell5.jpg,,
701,6,5500000013_63X_20190807_S1_P16_B2_annotations_corrected.Actn2_cell6.jpg,,
702,7,5500000013_63X_20190807_S1_P16_B2_annotations_corrected.Actn2_cell7.jpg,,
703,8,5500000013_63X_20190807_S1_P16_B2_annotations_corrected.Actn2_cell8.jpg,,
704,1,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell1.jpg,0,2
705,2,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell2.jpg,0,0
706,3,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell3.jpg,n,0
707,4,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell4.jpg,n,2
708,5,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell5.jpg,2,0
709,6,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell6.jpg,n,0
710,7,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell7.jpg,0,2
711,8,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell8.jpg,n,1
712,9,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell9.jpg,n,2
713,10,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell10.jpg,n,2
714,11,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell11.jpg,n,2
715,12,5500000013_63X_20190807_S1_P16_B3_annotations_corrected.Actn2_cell12.jpg,n,2
716,1,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell1.jpg,,
717,2,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell2.jpg,,
718,3,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell3.jpg,,
719,4,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell4.jpg,,
720,5,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell5.jpg,,
721,6,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell6.jpg,,
722,7,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell7.jpg,,
723,8,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell8.jpg,,
724,9,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell9.jpg,,
725,10,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell10.jpg,,
726,11,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell11.jpg,,
727,12,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell12.jpg,,
728,13,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell13.jpg,,
729,14,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell14.jpg,,
730,15,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell15.jpg,,
731,16,5500000013_63X_20190807_S1_P16_B4_annotations_corrected.Actn2_cell16.jpg,,
732,1,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell1.jpg,,
733,2,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell2.jpg,,
734,3,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell3.jpg,,
735,4,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell4.jpg,,
736,5,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell5.jpg,,
737,6,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell6.jpg,,
738,7,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell7.jpg,,
739,8,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell8.jpg,,
740,9,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell9.jpg,,
741,10,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell10.jpg,,
742,11,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell11.jpg,,
743,12,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell12.jpg,,
744,13,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell13.jpg,,
745,14,5500000013_63X_20190807_S1_P16_B5_annotations_corrected.Actn2_cell14.jpg,,
746,1,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell1.jpg,,
747,2,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell2.jpg,,
748,3,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell3.jpg,,
749,4,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell4.jpg,,
750,5,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell5.jpg,,
751,6,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell6.jpg,,
752,7,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell7.jpg,,
753,8,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell8.jpg,,
754,9,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell9.jpg,,
755,10,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell10.jpg,,
756,11,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell11.jpg,,
757,12,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell12.jpg,,
758,13,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell13.jpg,,
759,14,5500000013_63X_20190807_S1_P17_B2_annotations_corrected.Actn2_cell14.jpg,,
760,1,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell1.jpg,n,1
761,2,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell2.jpg,2,2
762,3,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell3.jpg,n,2
763,4,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell4.jpg,1,1
764,5,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell5.jpg,1,2
765,6,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell6.jpg,n,2
766,7,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell7.jpg,n,0
767,8,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell8.jpg,1,2
768,9,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell9.jpg,n,2
769,10,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell10.jpg,2,2
770,11,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell11.jpg,n,1
771,12,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell12.jpg,2,2
772,13,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell13.jpg,n,0
773,14,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell14.jpg,n,1
774,15,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell15.jpg,n,2
775,16,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell16.jpg,0,2
776,17,5500000013_63X_20190807_S1_P17_B3_annotations_corrected.Actn2_cell17.jpg,n,2
777,1,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell1.jpg,,
778,2,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell2.jpg,,
779,3,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell3.jpg,,
780,4,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell4.jpg,,
781,5,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell5.jpg,,
782,6,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell6.jpg,,
783,7,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell7.jpg,,
784,8,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell8.jpg,,
785,9,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell9.jpg,,
786,10,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell10.jpg,,
787,11,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell11.jpg,,
788,12,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell12.jpg,,
789,13,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell13.jpg,,
790,14,5500000013_63X_20190807_S1_P17_B4_annotations_corrected.Actn2_cell14.jpg,,
791,1,5500000013_63X_20190807_S1_P17_B5_annotations_corrected.Actn2_cell1.jpg,,
792,2,5500000013_63X_20190807_S1_P17_B5_annotations_corrected.Actn2_cell2.jpg,,
793,3,5500000013_63X_20190807_S1_P17_B5_annotations_corrected.Actn2_cell3.jpg,,
794,4,5500000013_63X_20190807_S1_P17_B5_annotations_corrected.Actn2_cell4.jpg,,
795,5,5500000013_63X_20190807_S1_P17_B5_annotations_corrected.Actn2_cell5.jpg,,
796,6,5500000013_63X_20190807_S1_P17_B5_annotations_corrected.Actn2_cell6.jpg,,
797,7,5500000013_63X_20190807_S1_P17_B5_annotations_corrected.Actn2_cell7.jpg,,
798,8,5500000013_63X_20190807_S1_P17_B5_annotations_corrected.Actn2_cell8.jpg,,
799,9,5500000013_63X_20190807_S1_P17_B5_annotations_corrected.Actn2_cell9.jpg,,
800,10,5500000013_63X_20190807_S1_P17_B5_annotations_corrected.Actn2_cell10.jpg,,
801,1,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell1.jpg,,
802,2,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell2.jpg,,
803,3,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell3.jpg,,
804,4,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell4.jpg,,
805,5,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell5.jpg,,
806,6,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell6.jpg,,
807,7,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell7.jpg,,
808,8,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell8.jpg,,
809,9,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell9.jpg,,
810,10,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell10.jpg,,
811,11,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell11.jpg,,
812,12,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell12.jpg,,
813,13,5500000013_63X_20190807_S1_P18_B2_annotations_corrected.Actn2_cell13.jpg,,
814,1,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell1.jpg,2,2
815,2,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell2.jpg,n,1
816,3,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell3.jpg,n,1
817,4,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell4.jpg,1,n
818,5,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell5.jpg,0,2
819,6,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell6.jpg,n,0
820,7,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell7.jpg,n,2
821,8,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell8.jpg,0,1
822,9,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell9.jpg,0,3
823,10,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell10.jpg,0,0
824,11,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell11.jpg,0,1
825,12,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell12.jpg,n,2
826,13,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell13.jpg,n,0
827,14,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell14.jpg,n,2
828,15,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell15.jpg,n,0
829,16,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell16.jpg,n,0
830,1,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell1.jpg,,
831,2,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell2.jpg,,
832,3,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell3.jpg,,
833,4,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell4.jpg,,
834,5,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell5.jpg,,
835,6,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell6.jpg,,
836,7,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell7.jpg,,
837,8,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell8.jpg,,
838,9,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell9.jpg,,
839,10,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell10.jpg,,
840,11,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell11.jpg,,
841,12,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell12.jpg,,
842,1,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell1.jpg,,
843,2,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell2.jpg,,
844,3,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell3.jpg,,
845,4,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell4.jpg,,
846,5,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell5.jpg,,
847,6,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell6.jpg,,
848,7,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell7.jpg,,
849,8,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell8.jpg,,
850,9,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell9.jpg,,
851,10,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell10.jpg,,
852,11,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell11.jpg,,
853,1,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell1.jpg,,
854,2,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell2.jpg,,
855,3,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell3.jpg,,
856,4,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell4.jpg,,
857,5,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell5.jpg,,
858,6,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell6.jpg,,
859,7,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell7.jpg,,
860,1,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell1.jpg,2,0
861,2,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell2.jpg,1,1
862,3,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell3.jpg,n,0
863,4,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell4.jpg,n,2
864,5,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell5.jpg,0,2
865,6,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell6.jpg,n,0
866,7,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell7.jpg,n,2
867,8,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell8.jpg,0,2
868,9,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell9.jpg,n,2
869,10,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell10.jpg,n,2
870,11,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell11.jpg,n,2
871,1,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell1.jpg,,
872,2,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell2.jpg,,
873,3,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell3.jpg,,
874,4,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell4.jpg,,
875,5,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell5.jpg,,
876,6,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell6.jpg,,
877,7,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell7.jpg,,
878,8,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell8.jpg,,
879,9,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell9.jpg,,
880,10,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell10.jpg,,
881,11,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell11.jpg,,
882,12,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell12.jpg,,
883,13,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell13.jpg,,
884,1,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell1.jpg,,
885,2,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell2.jpg,,
886,3,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell3.jpg,,
887,4,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell4.jpg,,
888,5,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell5.jpg,,
889,6,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell6.jpg,,
890,7,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell7.jpg,,
891,8,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell8.jpg,,
892,9,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell9.jpg,,
893,10,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell10.jpg,,
894,1,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell1.jpg,,
895,2,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell2.jpg,,
896,3,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell3.jpg,,
897,4,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell4.jpg,,
898,5,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell5.jpg,,
899,6,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell6.jpg,,
900,7,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell7.jpg,,
901,8,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell8.jpg,,
902,9,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell9.jpg,,
903,10,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell10.jpg,,
904,11,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell11.jpg,,
905,12,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell12.jpg,,
906,13,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell13.jpg,,
907,14,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell14.jpg,,
908,1,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell1.jpg,n,1
909,2,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell2.jpg,0,0
910,3,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell3.jpg,0,2
911,4,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell4.jpg,n,2
912,5,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell5.jpg,n,2
913,6,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell6.jpg,0,n
914,7,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell7.jpg,2,0
915,8,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell8.jpg,0,2
916,9,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell9.jpg,2,2
917,10,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell10.jpg,2,2
918,11,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell11.jpg,n,0
919,12,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell12.jpg,n,2
920,13,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell13.jpg,n,2
